day,zone,score,flagged,spiked
2025-02-16,LZ_NORTH,0.0112,0,0
2025-02-16,LZ_SOUTH,0.0086,0,0
2025-02-16,LZ_WEST,0.0139,0,0
2025-02-17,LZ_HOUSTON,0.0091,0,0
2025-02-17,LZ_NORTH,0.0102,0,0
2025-02-17,LZ_SOUTH,0.0087,0,0
2025-02-17,LZ_WEST,0.0094,0,0
2025-02-18,LZ_HOUSTON,0.0071,0,0
2025-02-18,LZ_NORTH,0.0073,0,0
2025-02-18,LZ_SOUTH,0.0071,0,0
2025-02-18,LZ_WEST,0.0091,0,0
2025-02-19,LZ_HOUSTON,0.028,0,0
2025-02-19,LZ_NORTH,0.034,0,0
2025-02-19,LZ_SOUTH,0.023,0,1
2025-02-19,LZ_WEST,0.0387,0,0
2025-02-20,LZ_HOUSTON,0.3305,0,0
2025-02-20,LZ_NORTH,0.3795,0,0
2025-02-20,LZ_SOUTH,0.3155,0,0
2025-02-20,LZ_WEST,0.399,0,0
2025-02-21,LZ_HOUSTON,0.0869,0,0
2025-02-21,LZ_NORTH,0.1011,0,0
2025-02-21,LZ_SOUTH,0.0778,0,0
2025-02-21,LZ_WEST,0.1024,0,0
2025-02-22,LZ_HOUSTON,0.026,0,0
2025-02-22,LZ_NORTH,0.0315,0,0
2025-02-22,LZ_SOUTH,0.0238,0,0
2025-02-22,LZ_WEST,0.039,0,0
2025-02-23,LZ_HOUSTON,0.0124,0,0
2025-02-23,LZ_NORTH,0.0134,0,0
2025-02-23,LZ_SOUTH,0.0116,0,0
2025-02-23,LZ_WEST,0.0185,0,0
2025-02-24,LZ_HOUSTON,0.012,0,0
2025-02-24,LZ_NORTH,0.0122,0,0
2025-02-24,LZ_SOUTH,0.0121,0,0
2025-02-24,LZ_WEST,0.0191,0,0
2025-02-25,LZ_HOUSTON,0.0118,0,0
2025-02-25,LZ_NORTH,0.0128,0,0
2025-02-25,LZ_SOUTH,0.0126,0,0
2025-02-25,LZ_WEST,0.0197,0,0
2025-02-26,LZ_HOUSTON,0.0073,0,0
2025-02-26,LZ_NORTH,0.007,0,0
2025-02-26,LZ_SOUTH,0.007,0,0
2025-02-26,LZ_WEST,0.0117,0,0
2025-02-27,LZ_HOUSTON,0.0132,0,0
2025-02-27,LZ_NORTH,0.015,0,0
2025-02-27,LZ_SOUTH,0.012,0,0
2025-02-27,LZ_WEST,0.0252,0,0
2025-02-28,LZ_HOUSTON,0.0158,0,0
2025-02-28,LZ_NORTH,0.0164,0,0
2025-02-28,LZ_SOUTH,0.0152,0,0
2025-02-28,LZ_WEST,0.0233,0,0
2025-03-01,LZ_HOUSTON,0.0188,0,0
2025-03-01,LZ_NORTH,0.0184,0,0
2025-03-01,LZ_SOUTH,0.0192,0,0
2025-03-01,LZ_WEST,0.0258,0,0
2025-03-02,LZ_HOUSTON,0.0093,0,0
2025-03-02,LZ_NORTH,0.0094,0,0
2025-03-02,LZ_SOUTH,0.0081,0,0
2025-03-02,LZ_WEST,0.0152,0,0
2025-03-03,LZ_HOUSTON,0.0088,0,0
2025-03-03,LZ_NORTH,0.0087,0,0
2025-03-03,LZ_SOUTH,0.009,0,0
2025-03-03,LZ_WEST,0.0136,0,0
2025-03-04,LZ_HOUSTON,0.0106,0,0
2025-03-04,LZ_NORTH,0.0113,0,0
2025-03-04,LZ_SOUTH,0.01,0,0
2025-03-04,LZ_WEST,0.0122,0,0
2025-03-05,LZ_HOUSTON,0.0241,0,0
2025-03-05,LZ_NORTH,0.0256,0,0
2025-03-05,LZ_SOUTH,0.0231,0,0
2025-03-05,LZ_WEST,0.0331,0,0
2025-03-06,LZ_HOUSTON,0.0101,0,0
2025-03-06,LZ_NORTH,0.0127,0,0
2025-03-06,LZ_SOUTH,0.0092,0,0
2025-03-06,LZ_WEST,0.0059,0,0
2025-03-07,LZ_HOUSTON,0.0451,0,0
2025-03-07,LZ_NORTH,0.045,0,0
2025-03-07,LZ_SOUTH,0.0454,0,0
2025-03-07,LZ_WEST,0.0513,0,0
2025-03-08,LZ_HOUSTON,0.0106,0,0
2025-03-08,LZ_NORTH,0.0098,0,0
2025-03-08,LZ_SOUTH,0.0093,0,0
2025-03-08,LZ_WEST,0.0143,0,0
2025-03-09,LZ_HOUSTON,0.0306,0,0
2025-03-09,LZ_NORTH,0.0316,0,0
2025-03-09,LZ_SOUTH,0.0296,0,0
2025-03-09,LZ_WEST,0.0507,0,0
2025-03-10,LZ_HOUSTON,0.0279,0,0
2025-03-10,LZ_NORTH,0.026,0,0
2025-03-10,LZ_SOUTH,0.0315,0,0
2025-03-10,LZ_WEST,0.0406,0,0
2025-03-11,LZ_HOUSTON,0.0187,0,0
2025-03-11,LZ_NORTH,0.0185,0,0
2025-03-11,LZ_SOUTH,0.0166,0,0
2025-03-11,LZ_WEST,0.0217,0,0
2025-03-12,LZ_HOUSTON,0.0171,0,0
2025-03-12,LZ_NORTH,0.0172,0,0
2025-03-12,LZ_SOUTH,0.0189,0,0
2025-03-12,LZ_WEST,0.0146,0,0
2025-03-13,LZ_HOUSTON,0.0262,0,0
2025-03-13,LZ_NORTH,0.0223,0,0
2025-03-13,LZ_SOUTH,0.0254,0,0
2025-03-13,LZ_WEST,0.0305,0,0
2025-03-14,LZ_HOUSTON,0.0223,0,0
2025-03-14,LZ_NORTH,0.0156,0,0
2025-03-14,LZ_SOUTH,0.0252,0,0
2025-03-14,LZ_WEST,0.0118,0,0
2025-03-15,LZ_HOUSTON,0.0297,0,0
2025-03-15,LZ_NORTH,0.0299,0,0
2025-03-15,LZ_SOUTH,0.0296,0,0
2025-03-15,LZ_WEST,0.0316,0,0
2025-03-16,LZ_HOUSTON,0.0578,0,0
2025-03-16,LZ_NORTH,0.0583,0,0
2025-03-16,LZ_SOUTH,0.0571,0,0
2025-03-16,LZ_WEST,0.065,0,0
2025-03-17,LZ_HOUSTON,0.0099,0,0
2025-03-17,LZ_NORTH,0.0092,0,0
2025-03-17,LZ_SOUTH,0.0083,0,0
2025-03-17,LZ_WEST,0.0112,0,0
2025-03-18,LZ_HOUSTON,0.0141,0,0
2025-03-18,LZ_NORTH,0.0124,0,0
2025-03-18,LZ_SOUTH,0.0127,0,0
2025-03-18,LZ_WEST,0.0102,0,0
2025-03-19,LZ_HOUSTON,0.0114,0,0
2025-03-19,LZ_NORTH,0.0112,0,0
2025-03-19,LZ_SOUTH,0.0118,0,0
2025-03-19,LZ_WEST,0.016,0,0
2025-03-20,LZ_HOUSTON,0.0304,0,0
2025-03-20,LZ_NORTH,0.0385,0,0
2025-03-20,LZ_SOUTH,0.0276,0,0
2025-03-20,LZ_WEST,0.0527,0,0
2025-03-21,LZ_HOUSTON,0.0219,0,0
2025-03-21,LZ_NORTH,0.0243,0,0
2025-03-21,LZ_SOUTH,0.0179,0,0
2025-03-21,LZ_WEST,0.0338,0,0
2025-03-22,LZ_HOUSTON,0.0096,0,0
2025-03-22,LZ_NORTH,0.0085,0,0
2025-03-22,LZ_SOUTH,0.0085,0,0
2025-03-22,LZ_WEST,0.0128,0,0
2025-03-23,LZ_HOUSTON,0.0105,0,0
2025-03-23,LZ_NORTH,0.0104,0,0
2025-03-23,LZ_SOUTH,0.0113,0,0
2025-03-23,LZ_WEST,0.0134,0,0
2025-03-24,LZ_HOUSTON,0.0861,0,0
2025-03-24,LZ_NORTH,0.0862,0,0
2025-03-24,LZ_SOUTH,0.0847,0,0
2025-03-24,LZ_WEST,0.0915,0,0
2025-03-25,LZ_HOUSTON,0.0559,0,0
2025-03-25,LZ_NORTH,0.0553,0,0
2025-03-25,LZ_SOUTH,0.0565,0,0
2025-03-25,LZ_WEST,0.0623,0,0
2025-03-26,LZ_HOUSTON,0.0114,0,0
2025-03-26,LZ_NORTH,0.0115,0,0
2025-03-26,LZ_SOUTH,0.0102,0,0
2025-03-26,LZ_WEST,0.0141,0,0
2025-03-27,LZ_HOUSTON,0.0114,0,0
2025-03-27,LZ_NORTH,0.0103,0,0
2025-03-27,LZ_SOUTH,0.0116,0,0
2025-03-27,LZ_WEST,0.0205,0,0
2025-03-28,LZ_HOUSTON,0.0128,0,0
2025-03-28,LZ_NORTH,0.0126,0,0
2025-03-28,LZ_SOUTH,0.0124,0,0
2025-03-28,LZ_WEST,0.0239,0,0
2025-03-29,LZ_HOUSTON,0.0098,0,0
2025-03-29,LZ_NORTH,0.0092,0,0
2025-03-29,LZ_SOUTH,0.0093,0,0
2025-03-29,LZ_WEST,0.024,0,0
2025-03-30,LZ_HOUSTON,0.0384,0,0
2025-03-30,LZ_NORTH,0.0378,0,0
2025-03-30,LZ_SOUTH,0.0382,0,0
2025-03-30,LZ_WEST,0.0418,0,0
2025-03-31,LZ_HOUSTON,0.0347,0,0
2025-03-31,LZ_NORTH,0.0346,0,0
2025-03-31,LZ_SOUTH,0.0374,0,0
2025-03-31,LZ_WEST,0.0426,0,0
2025-04-01,LZ_HOUSTON,0.0117,0,0
2025-04-01,LZ_NORTH,0.0112,0,0
2025-04-01,LZ_SOUTH,0.0097,0,0
2025-04-01,LZ_WEST,0.0102,0,0
2025-04-02,LZ_HOUSTON,0.0686,0,0
2025-04-02,LZ_NORTH,0.0726,0,0
2025-04-02,LZ_SOUTH,0.0637,0,0
2025-04-02,LZ_WEST,0.0821,0,0
2025-04-03,LZ_HOUSTON,0.0311,0,0
2025-04-03,LZ_NORTH,0.0304,0,0
2025-04-03,LZ_SOUTH,0.0289,0,0
2025-04-03,LZ_WEST,0.0413,0,0
2025-04-04,LZ_HOUSTON,0.013,0,0
2025-04-04,LZ_NORTH,0.0115,0,0
2025-04-04,LZ_SOUTH,0.0136,0,0
2025-04-04,LZ_WEST,0.0247,0,0
2025-04-05,LZ_HOUSTON,0.008,0,0
2025-04-05,LZ_NORTH,0.0062,0,0
2025-04-05,LZ_SOUTH,0.0066,0,0
2025-04-05,LZ_WEST,0.012,0,0
2025-04-06,LZ_HOUSTON,0.0238,0,0
2025-04-06,LZ_NORTH,0.0256,0,0
2025-04-06,LZ_SOUTH,0.0194,0,0
2025-04-06,LZ_WEST,0.0354,0,0
2025-04-07,LZ_HOUSTON,0.0312,0,1
2025-04-07,LZ_NORTH,0.0336,0,1
2025-04-07,LZ_SOUTH,0.0299,0,1
2025-04-07,LZ_WEST,0.0441,0,1
2025-04-08,LZ_HOUSTON,0.0163,0,0
2025-04-08,LZ_NORTH,0.0157,0,0
2025-04-08,LZ_SOUTH,0.0166,0,0
2025-04-08,LZ_WEST,0.019,0,0
2025-04-09,LZ_HOUSTON,0.0289,0,0
2025-04-09,LZ_NORTH,0.0288,0,0
2025-04-09,LZ_SOUTH,0.0251,0,0
2025-04-09,LZ_WEST,0.0331,0,0
2025-04-10,LZ_HOUSTON,0.0331,0,0
2025-04-10,LZ_NORTH,0.0325,0,0
2025-04-10,LZ_SOUTH,0.0337,0,0
2025-04-10,LZ_WEST,0.034,0,0
2025-04-11,LZ_HOUSTON,0.0273,0,0
2025-04-11,LZ_NORTH,0.0268,0,0
2025-04-11,LZ_SOUTH,0.0264,0,0
2025-04-11,LZ_WEST,0.0309,0,0
2025-04-12,LZ_HOUSTON,0.0115,0,0
2025-04-12,LZ_NORTH,0.0124,0,0
2025-04-12,LZ_SOUTH,0.0094,0,0
2025-04-12,LZ_WEST,0.0077,0,0
2025-04-13,LZ_HOUSTON,0.0175,0,0
2025-04-13,LZ_NORTH,0.0197,0,0
2025-04-13,LZ_SOUTH,0.0128,0,0
2025-04-13,LZ_WEST,0.0204,0,0
2025-04-14,LZ_HOUSTON,0.034,0,0
2025-04-14,LZ_NORTH,0.0388,0,0
2025-04-14,LZ_SOUTH,0.0339,0,0
2025-04-14,LZ_WEST,0.0402,0,0
2025-04-15,LZ_HOUSTON,0.0275,0,0
2025-04-15,LZ_NORTH,0.0275,0,0
2025-04-15,LZ_SOUTH,0.0272,0,0
2025-04-15,LZ_WEST,0.0307,0,0
2025-04-16,LZ_HOUSTON,0.011,0,0
2025-04-16,LZ_NORTH,0.0115,0,0
2025-04-16,LZ_SOUTH,0.0082,0,0
2025-04-16,LZ_WEST,0.0121,0,0
2025-04-17,LZ_HOUSTON,0.0115,0,0
2025-04-17,LZ_NORTH,0.0118,0,0
2025-04-17,LZ_SOUTH,0.0085,0,0
2025-04-17,LZ_WEST,0.0142,0,0
2025-04-18,LZ_HOUSTON,0.0128,0,0
2025-04-18,LZ_NORTH,0.0123,0,0
2025-04-18,LZ_SOUTH,0.0112,0,0
2025-04-18,LZ_WEST,0.0163,0,0
2025-04-19,LZ_HOUSTON,0.0105,0,0
2025-04-19,LZ_NORTH,0.0103,0,0
2025-04-19,LZ_SOUTH,0.0083,0,0
2025-04-19,LZ_WEST,0.0151,0,0
2025-04-20,LZ_HOUSTON,0.0825,0,0
2025-04-20,LZ_NORTH,0.0854,0,0
2025-04-20,LZ_SOUTH,0.0887,0,0
2025-04-20,LZ_WEST,0.0988,0,0
2025-04-21,LZ_HOUSTON,0.0301,0,0
2025-04-21,LZ_NORTH,0.029,0,0
2025-04-21,LZ_SOUTH,0.0316,0,0
2025-04-21,LZ_WEST,0.0333,0,0
2025-04-22,LZ_HOUSTON,0.0273,0,0
2025-04-22,LZ_NORTH,0.0268,0,0
2025-04-22,LZ_SOUTH,0.0216,0,0
2025-04-22,LZ_WEST,0.0316,0,0
2025-04-23,LZ_HOUSTON,0.0183,0,0
2025-04-23,LZ_NORTH,0.0174,0,0
2025-04-23,LZ_SOUTH,0.016,0,0
2025-04-23,LZ_WEST,0.0277,0,0
2025-04-24,LZ_HOUSTON,0.0248,0,0
2025-04-24,LZ_NORTH,0.0248,0,0
2025-04-24,LZ_SOUTH,0.0278,0,0
2025-04-24,LZ_WEST,0.0325,0,0
2025-04-25,LZ_HOUSTON,0.0247,0,0
2025-04-25,LZ_NORTH,0.0286,0,0
2025-04-25,LZ_SOUTH,0.0321,0,0
2025-04-25,LZ_WEST,0.0288,0,0
2025-04-26,LZ_HOUSTON,0.0203,0,0
2025-04-26,LZ_NORTH,0.0202,0,0
2025-04-26,LZ_SOUTH,0.0179,0,0
2025-04-26,LZ_WEST,0.0241,0,0
2025-04-27,LZ_HOUSTON,0.0099,0,0
2025-04-27,LZ_NORTH,0.0089,0,0
2025-04-27,LZ_SOUTH,0.014,0,0
2025-04-27,LZ_WEST,0.0071,0,0
2025-04-28,LZ_HOUSTON,0.0203,0,0
2025-04-28,LZ_NORTH,0.0199,0,0
2025-04-28,LZ_SOUTH,0.0148,0,0
2025-04-28,LZ_WEST,0.0208,0,0
2025-04-29,LZ_HOUSTON,0.0249,0,0
2025-04-29,LZ_NORTH,0.0256,0,0
2025-04-29,LZ_SOUTH,0.0172,0,0
2025-04-29,LZ_WEST,0.0274,0,0
2025-04-30,LZ_HOUSTON,0.035,0,0
2025-04-30,LZ_NORTH,0.0363,0,0
2025-04-30,LZ_SOUTH,0.0219,0,0
2025-04-30,LZ_WEST,0.0438,0,0
2025-05-01,LZ_HOUSTON,0.0716,0,0
2025-05-01,LZ_NORTH,0.0735,0,0
2025-05-01,LZ_SOUTH,0.0582,0,0
2025-05-01,LZ_WEST,0.0745,0,0
2025-05-02,LZ_HOUSTON,0.0175,0,0
2025-05-02,LZ_NORTH,0.0142,0,0
2025-05-02,LZ_SOUTH,0.0112,0,0
2025-05-02,LZ_WEST,0.0156,0,0
2025-05-03,LZ_HOUSTON,0.0197,0,0
2025-05-03,LZ_NORTH,0.0202,0,0
2025-05-03,LZ_SOUTH,0.0194,0,0
2025-05-03,LZ_WEST,0.0211,0,0
2025-05-04,LZ_HOUSTON,0.0108,0,0
2025-05-04,LZ_NORTH,0.0096,0,0
2025-05-04,LZ_SOUTH,0.0089,0,0
2025-05-04,LZ_WEST,0.0106,0,0
2025-05-05,LZ_HOUSTON,0.0125,0,0
2025-05-05,LZ_NORTH,0.0095,0,0
2025-05-05,LZ_SOUTH,0.0074,0,0
2025-05-05,LZ_WEST,0.0102,0,0
2025-05-06,LZ_HOUSTON,0.0333,0,0
2025-05-06,LZ_NORTH,0.035,0,0
2025-05-06,LZ_SOUTH,0.0308,0,0
2025-05-06,LZ_WEST,0.0434,0,0
2025-05-07,LZ_HOUSTON,0.0316,0,0
2025-05-07,LZ_NORTH,0.0329,0,0
2025-05-07,LZ_SOUTH,0.0306,0,0
2025-05-07,LZ_WEST,0.0374,0,0
2025-05-08,LZ_HOUSTON,0.0317,0,1
2025-05-08,LZ_NORTH,0.0324,0,1
2025-05-08,LZ_SOUTH,0.0246,0,0
2025-05-08,LZ_WEST,0.0356,0,1
2025-05-09,LZ_HOUSTON,0.0167,0,0
2025-05-09,LZ_NORTH,0.0167,0,0
2025-05-09,LZ_SOUTH,0.0173,0,0
2025-05-09,LZ_WEST,0.0186,0,0
2025-05-10,LZ_HOUSTON,0.0129,0,0
2025-05-10,LZ_NORTH,0.013,0,0
2025-05-10,LZ_SOUTH,0.0126,0,0
2025-05-10,LZ_WEST,0.0165,0,0
2025-05-11,LZ_HOUSTON,0.0223,0,0
2025-05-11,LZ_NORTH,0.0234,0,0
2025-05-11,LZ_SOUTH,0.0247,0,0
2025-05-11,LZ_WEST,0.0264,0,0
2025-05-12,LZ_HOUSTON,0.0266,0,0
2025-05-12,LZ_NORTH,0.0275,0,0
2025-05-12,LZ_SOUTH,0.0253,0,0
2025-05-12,LZ_WEST,0.0282,0,0
2025-05-13,LZ_HOUSTON,0.0452,0,0
2025-05-13,LZ_NORTH,0.0515,0,0
2025-05-13,LZ_SOUTH,0.039,0,0
2025-05-13,LZ_WEST,0.0485,0,0
2025-05-14,LZ_HOUSTON,0.0606,0,0
2025-05-14,LZ_NORTH,0.0755,0,0
2025-05-14,LZ_SOUTH,0.0507,0,0
2025-05-14,LZ_WEST,0.0727,0,0
2025-05-15,LZ_HOUSTON,0.085,0,0
2025-05-15,LZ_NORTH,0.0929,0,0
2025-05-15,LZ_SOUTH,0.0619,0,0
2025-05-15,LZ_WEST,0.0986,0,0
2025-05-16,LZ_HOUSTON,0.0725,0,1
2025-05-16,LZ_NORTH,0.0788,0,1
2025-05-16,LZ_SOUTH,0.051,0,1
2025-05-16,LZ_WEST,0.0869,0,1
2025-05-17,LZ_HOUSTON,0.0134,0,0
2025-05-17,LZ_NORTH,0.0107,0,0
2025-05-17,LZ_SOUTH,0.0108,0,0
2025-05-17,LZ_WEST,0.0179,0,0
2025-05-18,LZ_HOUSTON,0.0145,0,0
2025-05-18,LZ_NORTH,0.0088,0,0
2025-05-18,LZ_SOUTH,0.0092,0,0
2025-05-18,LZ_WEST,0.0162,0,0
2025-05-19,LZ_HOUSTON,0.0155,0,0
2025-05-19,LZ_NORTH,0.0117,0,0
2025-05-19,LZ_SOUTH,0.0148,0,0
2025-05-19,LZ_WEST,0.0192,0,0
2025-05-20,LZ_HOUSTON,0.2666,0,0
2025-05-20,LZ_NORTH,0.2695,0,0
2025-05-20,LZ_SOUTH,0.2609,0,0
2025-05-20,LZ_WEST,0.2708,0,0
2025-05-21,LZ_HOUSTON,0.0335,0,0
2025-05-21,LZ_NORTH,0.0334,0,0
2025-05-21,LZ_SOUTH,0.0328,0,0
2025-05-21,LZ_WEST,0.0387,0,0
2025-05-22,LZ_HOUSTON,0.0157,0,0
2025-05-22,LZ_NORTH,0.0155,0,0
2025-05-22,LZ_SOUTH,0.0142,0,0
2025-05-22,LZ_WEST,0.021,0,0
2025-05-23,LZ_HOUSTON,0.0147,0,0
2025-05-23,LZ_NORTH,0.0148,0,0
2025-05-23,LZ_SOUTH,0.0129,0,0
2025-05-23,LZ_WEST,0.0176,0,0
2025-05-24,LZ_HOUSTON,0.0182,0,0
2025-05-24,LZ_NORTH,0.0188,0,0
2025-05-24,LZ_SOUTH,0.0157,0,0
2025-05-24,LZ_WEST,0.0209,0,0
2025-05-25,LZ_HOUSTON,0.0198,0,0
2025-05-25,LZ_NORTH,0.0201,0,0
2025-05-25,LZ_SOUTH,0.0185,0,0
2025-05-25,LZ_WEST,0.024,0,0
2025-05-26,LZ_HOUSTON,0.0151,0,0
2025-05-26,LZ_NORTH,0.0155,0,0
2025-05-26,LZ_SOUTH,0.0132,0,0
2025-05-26,LZ_WEST,0.0169,0,0
2025-05-27,LZ_HOUSTON,0.0239,0,0
2025-05-27,LZ_NORTH,0.0244,0,0
2025-05-27,LZ_SOUTH,0.0216,0,0
2025-05-27,LZ_WEST,0.0251,0,0
2025-05-28,LZ_HOUSTON,0.0129,0,0
2025-05-28,LZ_NORTH,0.0125,0,0
2025-05-28,LZ_SOUTH,0.0131,0,0
2025-05-28,LZ_WEST,0.0164,0,0
2025-05-29,LZ_HOUSTON,0.0198,0,0
2025-05-29,LZ_NORTH,0.0199,0,0
2025-05-29,LZ_SOUTH,0.0185,0,0
2025-05-29,LZ_WEST,0.0223,0,0
2025-05-30,LZ_HOUSTON,0.0301,0,0
2025-05-30,LZ_NORTH,0.0304,0,0
2025-05-30,LZ_SOUTH,0.0298,0,0
2025-05-30,LZ_WEST,0.0352,0,0
2025-05-31,LZ_HOUSTON,0.0325,0,0
2025-05-31,LZ_NORTH,0.0324,0,0
2025-05-31,LZ_SOUTH,0.0326,0,0
2025-05-31,LZ_WEST,0.0351,0,0
2025-06-01,LZ_HOUSTON,0.0251,0,0
2025-06-01,LZ_NORTH,0.0261,0,0
2025-06-01,LZ_SOUTH,0.0203,0,0
2025-06-01,LZ_WEST,0.0277,0,0
2025-06-02,LZ_HOUSTON,0.017,0,0
2025-06-02,LZ_NORTH,0.0172,0,0
2025-06-02,LZ_SOUTH,0.0148,0,0
2025-06-02,LZ_WEST,0.0198,0,0
2025-06-03,LZ_HOUSTON,0.0172,0,0
2025-06-03,LZ_NORTH,0.0166,0,0
2025-06-03,LZ_SOUTH,0.0154,0,0
2025-06-03,LZ_WEST,0.0284,0,0
2025-06-04,LZ_HOUSTON,0.0219,0,0
2025-06-04,LZ_NORTH,0.0222,0,0
2025-06-04,LZ_SOUTH,0.0188,0,0
2025-06-04,LZ_WEST,0.0252,0,0
2025-06-05,LZ_HOUSTON,0.0155,0,1
2025-06-05,LZ_NORTH,0.0159,0,0
2025-06-05,LZ_SOUTH,0.0136,0,0
2025-06-05,LZ_WEST,0.019,0,0
2025-06-06,LZ_HOUSTON,0.0225,0,0
2025-06-06,LZ_NORTH,0.0245,0,0
2025-06-06,LZ_SOUTH,0.0165,0,0
2025-06-06,LZ_WEST,0.0268,0,0
2025-06-07,LZ_HOUSTON,0.0634,0,0
2025-06-07,LZ_NORTH,0.0705,0,0
2025-06-07,LZ_SOUTH,0.0423,0,0
2025-06-07,LZ_WEST,0.0743,0,0
2025-06-08,LZ_HOUSTON,0.0258,0,0
2025-06-08,LZ_NORTH,0.0273,0,0
2025-06-08,LZ_SOUTH,0.0202,0,0
2025-06-08,LZ_WEST,0.0287,0,0
2025-06-09,LZ_HOUSTON,0.0323,0,0
2025-06-09,LZ_NORTH,0.0348,0,0
2025-06-09,LZ_SOUTH,0.0254,0,0
2025-06-09,LZ_WEST,0.0359,0,0
2025-06-10,LZ_HOUSTON,0.0201,0,0
2025-06-10,LZ_NORTH,0.0219,0,0
2025-06-10,LZ_SOUTH,0.0157,0,0
2025-06-10,LZ_WEST,0.0244,0,0
2025-06-11,LZ_HOUSTON,0.0153,0,0
2025-06-11,LZ_NORTH,0.0156,0,0
2025-06-11,LZ_SOUTH,0.0139,0,0
2025-06-11,LZ_WEST,0.0189,0,0
2025-06-12,LZ_HOUSTON,0.0175,0,0
2025-06-12,LZ_NORTH,0.0176,0,0
2025-06-12,LZ_SOUTH,0.0181,0,0
2025-06-12,LZ_WEST,0.0218,0,0
2025-06-13,LZ_HOUSTON,0.018,0,0
2025-06-13,LZ_NORTH,0.0182,0,0
2025-06-13,LZ_SOUTH,0.0185,0,0
2025-06-13,LZ_WEST,0.0201,0,0
2025-06-14,LZ_HOUSTON,0.0159,0,0
2025-06-14,LZ_NORTH,0.0157,0,0
2025-06-14,LZ_SOUTH,0.016,0,0
2025-06-14,LZ_WEST,0.019,0,0
2025-06-15,LZ_HOUSTON,0.019,0,0
2025-06-15,LZ_NORTH,0.0188,0,0
2025-06-15,LZ_SOUTH,0.0188,0,0
2025-06-15,LZ_WEST,0.0223,0,0
2025-06-16,LZ_HOUSTON,0.017,0,0
2025-06-16,LZ_NORTH,0.017,0,0
2025-06-16,LZ_SOUTH,0.0162,0,0
2025-06-16,LZ_WEST,0.0203,0,0
2025-06-17,LZ_HOUSTON,0.0097,0,0
2025-06-17,LZ_NORTH,0.0103,0,0
2025-06-17,LZ_SOUTH,0.0087,0,0
2025-06-17,LZ_WEST,0.0094,0,0
2025-06-18,LZ_HOUSTON,0.0408,0,0
2025-06-18,LZ_NORTH,0.0445,0,0
2025-06-18,LZ_SOUTH,0.0304,0,0
2025-06-18,LZ_WEST,0.0456,0,0
2025-06-19,LZ_HOUSTON,0.0252,0,0
2025-06-19,LZ_NORTH,0.0254,0,0
2025-06-19,LZ_SOUTH,0.0233,0,0
2025-06-19,LZ_WEST,0.0289,0,0
2025-06-20,LZ_HOUSTON,0.01,0,0
2025-06-20,LZ_NORTH,0.0094,0,0
2025-06-20,LZ_SOUTH,0.0096,0,0
2025-06-20,LZ_WEST,0.012,0,0
2025-06-21,LZ_HOUSTON,0.0113,0,0
2025-06-21,LZ_NORTH,0.0085,0,0
2025-06-21,LZ_SOUTH,0.0073,0,0
2025-06-21,LZ_WEST,0.0089,0,0
2025-06-22,LZ_HOUSTON,0.0104,0,0
2025-06-22,LZ_NORTH,0.0115,0,0
2025-06-22,LZ_SOUTH,0.0091,0,0
2025-06-22,LZ_WEST,0.0106,0,0
2025-06-23,LZ_HOUSTON,0.0157,0,0
2025-06-23,LZ_NORTH,0.0161,0,0
2025-06-23,LZ_SOUTH,0.0135,0,0
2025-06-23,LZ_WEST,0.016,0,0
2025-06-24,LZ_HOUSTON,0.0191,0,0
2025-06-24,LZ_NORTH,0.0188,0,0
2025-06-24,LZ_SOUTH,0.0174,0,0
2025-06-24,LZ_WEST,0.0208,0,0
2025-06-25,LZ_HOUSTON,0.0168,0,0
2025-06-25,LZ_NORTH,0.0165,0,0
2025-06-25,LZ_SOUTH,0.0131,0,0
2025-06-25,LZ_WEST,0.0182,0,0
2025-06-26,LZ_HOUSTON,0.0158,0,0
2025-06-26,LZ_NORTH,0.0163,0,0
2025-06-26,LZ_SOUTH,0.0135,0,0
2025-06-26,LZ_WEST,0.0173,0,0
2025-06-27,LZ_HOUSTON,0.019,0,0
2025-06-27,LZ_NORTH,0.0196,0,0
2025-06-27,LZ_SOUTH,0.016,0,0
2025-06-27,LZ_WEST,0.0208,0,0
2025-06-28,LZ_HOUSTON,0.0183,0,0
2025-06-28,LZ_NORTH,0.0189,0,0
2025-06-28,LZ_SOUTH,0.0151,0,0
2025-06-28,LZ_WEST,0.0207,0,0
2025-06-29,LZ_HOUSTON,0.0172,0,0
2025-06-29,LZ_NORTH,0.0181,0,0
2025-06-29,LZ_SOUTH,0.0139,0,0
2025-06-29,LZ_WEST,0.0188,0,0
2025-06-30,LZ_HOUSTON,0.0366,0,0
2025-06-30,LZ_NORTH,0.0399,0,0
2025-06-30,LZ_SOUTH,0.0267,0,0
2025-06-30,LZ_WEST,0.0408,0,0
2025-07-01,LZ_HOUSTON,0.0339,0,0
2025-07-01,LZ_NORTH,0.0368,0,0
2025-07-01,LZ_SOUTH,0.0277,0,0
2025-07-01,LZ_WEST,0.0378,0,0
2025-07-02,LZ_HOUSTON,0.0168,0,0
2025-07-02,LZ_NORTH,0.0174,0,0
2025-07-02,LZ_SOUTH,0.0139,0,0
2025-07-02,LZ_WEST,0.0193,0,0
2025-07-03,LZ_HOUSTON,0.0105,0,0
2025-07-03,LZ_NORTH,0.0106,0,0
2025-07-03,LZ_SOUTH,0.0092,0,0
